The copyright to the intellectual property of this file is held by www.climatedata.info
Title,"Temperature, CO2 and Milankovitch cycles - EPICA",,
Source,http://www.ncdc.noaa.gov/paleo/indexice.html,,
Source,http://www1.ncdc.noaa.gov/pub/data/paleo/climate_forcing/orbital_variations/berger_insolation/,,
BP,Temperature,CO2,Milankovich
-109600,-5.62,250.508,489.29
-109500,-7.04,250.169,490.55
-109400,-5.39,249.83,491.81
-109300,-6.25,249.491,493.07
-109200,-5.81,249.151,494.33
-109100,-6.31,248.812,495.58
-109000,-6.46,248.473,496.84
-108900,-6.43,248.134,498.1
-108800,-6.36,247.795,499.34
-108700,-6.88,247.455,500.57
-108600,-6.53,247.116,501.81
-108500,-6.36,246.777,503.04
-108400,-7.51,246.438,504.28
-108300,-6.89,246.099,505.51
-108200,-6.52,245.6,506.75
-108100,-6.38,244.917,507.98
-108000,-6.39,243.628,509.22
-107900,-6.23,242.338,510.45
-107800,-5.54,241.049,511.54
-107700,-5.63,239.76,512.63
-107600,-4.91,238.2,513.72
-107500,-5.03,237.891,514.81
-107400,-5.83,237.5,515.9
-107300,-5.06,237.109,516.99
-107200,-5,236.718,518.08
-107100,-4.29,236.326,519.17
-107000,-4.03,235.935,520.26
-106900,-4.83,235.544,521.35
-106800,-4.15,235.153,522.17
-106700,-3.01,234.762,523
-106600,-3.59,234.371,523.82
-106500,-3.94,233.98,524.64
-106400,-4.16,233.588,525.47
-106300,-3.94,233.197,526.29
-106200,-4.51,232.806,527.11
-106100,-4.82,232.415,527.94
-106000,-3.54,232.024,528.76
-105900,-5.27,231.633,529.58
-105800,-5.26,231.242,530.19
-105700,-4.9,230.85,530.79
-105600,-4.75,230.6,531.4
-105500,-4.89,231.519,532
-105400,-4.79,232.195,532.61
-105300,-5.6,232.871,533.21
-105200,-5.49,233.547,533.82
-105100,-4.02,234.223,534.43
-105000,-5.15,234.899,535.03
-104900,-4.88,235.575,535.64
-104800,-4.9,236.251,535.9
-104700,-5.25,236.9,536.17
-104600,-5.29,236.161,536.43
-104500,-5.47,235.451,536.7
-104400,-5.94,234.741,536.97
-104300,-4.57,234.031,537.23
-104200,-6.16,233.32,537.5
-104100,-5.67,232.61,537.77
-104000,-5.72,231.9,538.03
-103900,-5.69,231.19,538.3
-103800,-5.83,230.479,538.25
-103700,-7.29,229.769,538.2
-103600,-6.98,229.059,538.15
-103500,-7.35,228.1,538.11
-103400,-6.74,228.433,538.06
-103300,-6.97,228.946,538.01
-103200,-6.22,229.459,537.96
-103100,-5.74,229.972,537.91
-103000,-4.8,230.485,537.86
-102900,-5.54,230.997,537.82
-102800,-5.51,231.51,537.5
-102700,-4.32,232.023,537.19
-102600,-4.77,232.536,536.87
-102500,-5.13,233.049,536.56
-102400,-4.74,233.562,536.24
-102300,-6.18,234.074,535.93
-102200,-4.24,234.587,535.61
-102100,-4.59,235.1,535.3
-102000,-4.26,235.613,534.98
-101900,-4.34,236.126,534.67
-101800,-4.09,236.639,534.11
-101700,-4.47,236.9,533.55
-101600,-3.88,235.903,533
-101500,-3.45,235.235,532.44
-101400,-4.04,234.566,531.88
-101300,-3.79,233.897,531.33
-101200,-4.24,233.228,530.77
-101100,-5.16,232.559,530.21
-101000,-4.92,231.89,529.65
-100900,-3.92,231.221,529.1
-100800,-4.3,230.8,528.4
-100700,-4.57,230.107,527.69
-100600,-4.02,229.601,526.99
-100500,-3.79,229.095,526.29
-100400,-4.48,228.589,525.59
-100300,-3.89,228.082,524.88
-100200,-4.88,227.576,524.18
-100100,-4.32,227.07,523.48
-100000,-4.3,226.564,522.78
-99900,-5.61,226.058,522.08
-99800,-4.58,225.8,521.28
-99700,-4.2,225.968,520.48
-99600,-4.2,226.081,519.68
-99500,-5.06,226.194,518.88
-99400,-4.71,226.307,518.08
-99300,-5.59,226.419,517.28
-99200,-5.87,226.532,516.48
-99100,-4.7,226.645,515.68
-99000,-5.66,226.758,514.88
-98900,-5.3,226.871,514.08
-98800,-5.15,226.983,513.29
-98700,-4.82,227.096,512.49
-98600,-4.64,227.209,511.69
-98500,-4.59,227.322,510.89
-98400,-5.35,227.435,510.09
-98300,-3.68,227.547,509.29
-98200,-4.16,227.66,508.49
-98100,-3.82,227.773,507.69
-98000,-5.03,227.886,506.89
-97900,-4.8,227.999,506.09
-97800,-3.41,228.112,505.34
-97700,-4.73,228.224,504.59
-97600,-3.84,228.337,503.84
-97500,-5.05,228.45,503.09
-97400,-4.37,228.563,502.34
-97300,-4.32,228.676,501.59
-97200,-5.11,228.788,500.84
-97100,-5.71,228.901,500.09
-97000,-4.72,229.014,499.34
-96900,-4.8,229.127,498.59
-96800,-4.29,229.24,498.01
-96700,-3.82,229.352,497.42
-96600,-5.15,229.465,496.84
-96500,-3.69,229.578,496.26
-96400,-5.23,229.691,495.68
-96300,-3.73,229.804,495.1
-96200,-4.8,229.916,494.52
-96100,-5.86,230.029,493.94
-96000,-3.23,230.142,493.36
-95900,-4.96,230.255,492.78
-95800,-5.26,230.368,492.39
-95700,-4.54,230.481,492
-95600,-4.92,230.593,491.61
-95500,-4.98,230.706,491.23
-95400,-5.03,230.819,490.84
-95300,-5.38,230.932,490.45
-95200,-4.11,231.045,490.06
-95100,-4.42,231.157,489.68
-95000,-3.41,231.27,489.29
-94900,-3.02,231.383,488.9
-94800,-4.68,231.496,488.71
-94700,-6.12,231.609,488.51
-94600,-4.95,231.721,488.32
-94500,-4.24,231.834,488.13
-94400,-4.6,232,487.93
-94300,-5.61,231.937,487.74
-94200,-4.14,231.818,487.54
-94100,-4.34,231.698,487.35
-94000,-4.85,231.579,487.16
-93900,-4.44,231.46,486.96
-93800,-5.54,231.341,487.01
-93700,-4.88,231.222,487.06
-93600,-5.92,231.102,487.11
-93500,-4.47,230.983,487.16
-93400,-4.23,230.864,487.21
-93300,-5.59,230.745,487.25
-93200,-5.32,230.626,487.3
-93100,-4.6,230.506,487.35
-93000,-5.37,230.387,487.4
-92900,-4.88,230.268,487.45
-92800,-4.69,230.149,487.71
-92700,-4.21,230.03,487.98
-92600,-4.87,229.91,488.25
-92500,-5.19,229.791,488.51
-92400,-5.27,229.672,488.78
-92300,-5.85,229.553,489.05
-92200,-5.76,229.434,489.31
-92100,-5.35,229.314,489.58
-92000,-4.9,229.195,489.85
-91900,-5.68,229.076,490.11
-91800,-6.19,228.957,490.57
-91700,-5.59,228.838,491.03
-91600,-4.95,228.718,491.49
-91500,-6.73,228.599,491.95
-91400,-5.87,228.48,492.41
-91300,-5.76,228.361,492.87
-91200,-5.16,228.3,493.33
-91100,-5.71,227.615,493.79
-91000,-5.16,227.156,494.25
-90900,-5.64,226.696,494.71
-90800,-6.21,226.236,495.32
-90700,-6.59,225.777,495.92
-90600,-6.77,225.317,496.53
-90500,-5.32,224.857,497.13
-90400,-6.37,224.2,497.74
-90300,-5.46,223.822,498.34
-90200,-5.46,223.158,498.95
-90100,-5.01,222.494,499.56
-90000,-4.7,221.83,500.16
-89900,-5.22,221.166,500.77
-89800,-4.76,220.502,501.52
-89700,-6.11,219.838,502.27
-89600,-5.25,219.174,503.02
-89500,-4.84,218.51,503.77
-89400,-4.89,217.846,504.52
-89300,-6.16,217.182,505.27
-89200,-5.64,216.518,506.02
-89100,-6.44,215.854,506.77
-89000,-5.1,215.19,507.52
-88900,-5.1,214.527,508.27
-88800,-5.26,213.863,509.02
-88700,-6.27,213.199,509.77
-88600,-5.69,212.535,510.52
-88500,-6.42,211.871,511.28
-88400,-5.81,211.207,512.03
-88300,-5.94,210.543,512.78
-88200,-6.59,209.879,513.53
-88100,-5.8,209.215,514.28
-88000,-6.04,208.551,515.03
-87900,-6.97,208,515.78
-87800,-7.44,208.607,516.55
-87700,-5.57,209.125,517.33
-87600,-6.46,209.643,518.1
-87500,-6.65,210.162,518.88
-87400,-6.57,210.68,519.65
-87300,-7.53,211.199,520.43
-87200,-7.17,211.717,521.2
-87100,-5.67,212.236,521.98
-87000,-6.53,212.754,522.75
-86900,-6.07,213.273,523.53
-86800,-6.09,213.791,524.18
-86700,-6.32,214.309,524.84
-86600,-5.99,214.828,525.49
-86500,-5.81,215.346,526.14
-86400,-5.33,215.865,526.8
-86300,-5.23,216.383,527.45
-86200,-4.39,217,528.1
-86100,-4.77,216.805,528.76
-86000,-5.25,216.564,529.41
-85900,-5.33,216.322,530.07
-85800,-4.76,216.081,530.55
-85700,-4.99,215.84,531.04
-85600,-5.05,215.599,531.52
-85500,-5.23,215.358,532
-85400,-4.49,215.117,532.49
-85300,-4.84,214.875,532.97
-85200,-4.26,214.634,533.46
-85100,-4.64,214.393,533.94
-85000,-5.35,214.2,534.43
-84900,-4.24,215.849,534.91
-84800,-4.32,217.224,535.2
-84700,-3.3,218.598,535.49
-84600,-4.07,219.973,535.78
-84500,-3.58,221.347,536.07
-84400,-4.45,222.722,536.36
-84300,-3.81,224.096,536.65
-84200,-3.28,225.471,536.94
-84100,-4.08,226.845,537.23
-84000,-3.44,228,537.52
-83900,-3.39,229.427,537.82
-83800,-2.56,230.657,537.86
-83700,-3.37,231.886,537.91
-83600,-4.09,233.116,537.96
-83500,-3.56,234.346,538.01
-83400,-3.68,235.576,538.06
-83300,-2.83,236.4,538.11
-83200,-2.65,237.082,538.15
-83100,-2.49,237.596,538.2
-83000,-3.14,238.109,538.25
-82900,-3.74,238.622,538.3
-82800,-3.58,239.135,538.11
-82700,-2.01,239.648,537.91
-82600,-3.04,240.161,537.72
-82500,-3.59,240.674,537.52
-82400,-3.63,241.1,537.33
-82300,-3.91,240.438,537.14
-82200,-4.74,239.872,536.94
-82100,-4.59,239.307,536.75
-82000,-5.03,238.741,536.56
-81900,-4.21,238.175,536.36
-81800,-4.14,237.61,535.9
-81700,-4.8,237.044,535.44
-81600,-4.37,236.478,534.98
-81500,-5.21,235.912,534.52
-81400,-3.91,235.347,534.06
-81300,-5.05,234.781,533.6
-81200,-5.49,234.215,533.14
-81100,-5.28,233.649,532.68
-81000,-4.74,233.084,532.22
-80900,-4.69,232.518,531.76
-80800,-5.14,231.952,531.11
-80700,-4.38,231.387,530.45
-80600,-5.04,230.9,529.8
-80500,-5.26,230.469,529.15
-80400,-4.37,230.09,528.49
-80300,-4.62,229.712,527.84
-80200,-4.9,229.333,527.18
-80100,-4.86,228.955,526.53
-80000,-5.77,228.576,525.88
-79900,-5.13,228.198,525.22
-79800,-4.06,227.82,524.4
-79700,-5.99,227.441,523.58
-79600,-6.29,227.063,522.75
-79500,-5.59,226.684,521.93
-79400,-4.88,226.306,521.11
-79300,-6.27,225.927,520.28
-79200,-6.06,225.549,519.46
-79100,-7.15,225.17,518.64
-79000,-5.64,224.792,517.81
-78900,-6.32,224.414,516.99
-78800,-4.92,224.035,516.05
-78700,-5.67,223.657,515.1
-78600,-6.13,223.278,514.16
-78500,-5.61,222.9,513.21
-78400,-6.64,222.521,512.27
-78300,-5.75,222.143,511.32
-78200,-5.69,221.7,510.38
-78100,-6.2,221.33,509.44
-78000,-6.6,220.885,508.49
-77900,-6.69,220.44,507.55
-77800,-6.81,219.995,506.55
-77700,-7.04,219.549,505.56
-77600,-6.46,219.104,504.57
-77500,-7.08,218.659,503.58
-77400,-5.66,218.213,502.58
-77300,-6.38,217.768,501.59
-77200,-6.78,217.323,500.6
-77100,-6.03,217.253,499.6
-77000,-6.21,217.559,498.61
-76900,-6.65,217.865,497.62
-76800,-6.95,218.171,496.63
-76700,-6.38,218.477,495.63
-76600,-6.98,218.782,494.64
-76500,-8.09,219.088,493.65
-76400,-6.1,219.394,492.65
-76300,-6.91,219.7,491.66
-76200,-7.51,220.006,490.67
-76100,-6.38,220.312,489.68
-76000,-6.77,220.618,488.68
-75900,-7.94,220.924,487.69
-75800,-7.6,221.23,486.82
-75700,-7.41,221.535,485.95
-75600,-6.96,221.841,485.07
-75500,-6.67,222.147,484.2
-75400,-5.99,222.453,483.33
-75300,-5.98,222.759,482.46
-75200,-5.86,223.065,481.59
-75100,-6.67,223.371,480.72
-75000,-6.11,223.677,479.84
-74900,-5.72,223.983,478.97
-74800,-5.29,224.288,478.2
-74700,-4.44,224.594,477.42
-74600,-4.64,224.9,476.65
-74500,-4.97,225.206,475.87
-74400,-4.92,225.512,475.1
-74300,-5.06,225.818,474.32
-74200,-5.7,226.124,473.55
-74100,-5.56,226.43,472.77
-74000,-5.39,226.736,472
-73900,-6.04,227.041,471.22
-73800,-6.11,227.347,470.64
-73700,-6.23,227.653,470.06
-73600,-6.91,227.959,469.48
-73500,-7.39,228.265,468.9
-73400,-7.1,228.571,468.32
-73300,-7.55,228.877,467.74
-73200,-6.51,229.1,467.16
-73100,-6.58,228.995,466.57
-73000,-7.66,228.912,465.99
-72900,-7.42,228.83,465.41
-72800,-7.6,228.747,465.05
-72700,-8.19,228.665,464.69
-72600,-8.32,228.582,464.32
-72500,-7.9,228.499,463.96
-72400,-8.24,228.417,463.6
-72300,-7.3,228.334,463.23
-72200,-7.05,228.251,462.87
-72100,-6.94,228.169,462.51
-72000,-7.09,228.086,462.14
-71900,-6.9,228.003,461.78
-71800,-7,227.921,461.63
-71700,-6.84,227.838,461.49
-71600,-5.85,227.755,461.34
-71500,-6.78,227.673,461.2
-71400,-7.05,227.59,461.05
-71300,-6.01,227.507,460.91
-71200,-6.41,227.425,460.76
-71100,-5.25,227.342,460.62
-71000,-7.72,227.3,460.47
-70900,-5.98,226.355,460.33
-70800,-5.5,225.721,460.38
-70700,-5.63,225.087,460.42
-70600,-6.04,224.453,460.47
-70500,-6.41,223.819,460.52
-70400,-6.69,223.185,460.57
-70300,-7.55,222.551,460.62
-70200,-6.79,221.917,460.67
-70100,-7.34,221.283,460.71
-70000,-7.49,220.649,460.76
-69900,-8.07,220.015,460.81
-69800,-7.27,219.381,461.08
-69700,-6.91,218.747,461.34
-69600,-8.8,218.113,461.61
-69500,-8.49,217.479,461.88
-69400,-8.89,216.845,462.14
-69300,-9.22,216.21,462.41
-69200,-8.75,215.576,462.68
-69100,-8.85,214.942,462.94
-69000,-9.71,214.308,463.21
-68900,-8.96,213.674,463.48
-68800,-9.42,213.04,463.94
-68700,-8.6,212.406,464.4
-68600,-8.15,211.772,464.86
-68500,-7.92,211.138,465.32
-68400,-8.04,210.504,465.78
-68300,-9.31,209.87,466.24
-68200,-9.51,209.236,466.7
-68100,-9.06,208.602,467.16
-68000,-8.6,207.968,467.62
-67900,-8.87,207.334,468.08
-67800,-9.32,206.7,468.66
-67700,-9.11,206.066,469.24
-67600,-7.81,205.432,469.82
-67500,-9.4,204.798,470.4
-67400,-8.9,204.164,470.98
-67300,-9.44,203.529,471.56
-67200,-9.39,202.895,472.14
-67100,-8.82,202.261,472.73
-67000,-9.01,201.627,473.31
-66900,-8.5,200.993,473.89
-66800,-9.21,200.359,474.54
-66700,-8.67,199.725,475.2
-66600,-9.71,199.091,475.85
-66500,-9.04,198.457,476.5
-66400,-8.83,197.823,477.16
-66300,-9.2,197.189,477.81
-66200,-9.17,196.555,478.46
-66100,-9.48,195.921,479.12
-66000,-9.29,195.287,479.77
-65900,-8.78,194.9,480.43
-65800,-9.36,194.414,481.15
-65700,-8.46,194.064,481.88
-65600,-9.56,193.714,482.6
-65500,-9.42,193.364,483.33
-65400,-9.14,193.014,484.06
-65300,-9.03,192.664,484.78
-65200,-9.77,192.314,485.51
-65100,-7.72,191.964,486.24
-65000,-8.89,191.614,486.96
-64900,-9.01,191.4,487.69
-64800,-9.34,191.661,488.44
-64700,-9.24,191.848,489.19
-64600,-9.11,192.036,489.94
-64500,-8.82,192.223,490.69
-64400,-8.71,192.411,491.44
-64300,-8.78,192.598,492.19
-64200,-9.08,192.786,492.94
-64100,-8.53,192.973,493.7
-64000,-7.12,193.161,494.45
-63900,-7.88,193.348,495.2
-63800,-6.63,193.536,495.85
-63700,-6.82,193.723,496.5
-63600,-8.49,193.911,497.16
-63500,-8.83,194.098,497.81
-63400,-9.3,194.286,498.47
-63300,-9.41,194.473,499.12
-63200,-9.22,194.661,499.77
-63100,-10.19,194.848,500.43
-63000,-8.41,195.036,501.08
-62900,-9.47,195.3,501.73
-62800,-8.24,195.471,502.36
-62700,-8.53,195.762,502.99
-62600,-8.89,196.052,503.62
-62500,-7.25,196.342,504.25
-62400,-8.86,196.632,504.88
-62300,-8.6,196.923,505.51
-62200,-8.05,197.213,506.14
-62100,-8.17,197.503,506.77
-62000,-8.22,197.793,507.4
-61900,-7.77,198.084,508.03
-61800,-7.26,198.374,508.54
-61700,-7.77,198.664,509.05
-61600,-7.44,198.955,509.56
-61500,-7.6,199.245,510.06
-61400,-7.01,199.535,510.57
-61300,-7.32,199.825,511.08
-61200,-6.86,200.116,511.59
-61100,-6.43,200.406,512.1
-61000,-7.13,200.696,512.61
-60900,-6.68,200.987,513.12
-60800,-7.24,201.277,513.53
-60700,-7.22,201.567,513.94
-60600,-6.73,201.857,514.35
-60500,-6.25,202.148,514.76
-60400,-7.48,202.438,515.17
-60300,-6.92,202.728,515.59
-60200,-7.25,203.018,516
-60100,-6.78,203.309,516.41
-60000,-7.27,203.599,516.82
-59900,-5.92,203.889,517.23
-59800,-5.32,204.179,517.57
-59700,-5.85,204.47,517.91
-59600,-6.55,204.76,518.25
-59500,-4.82,205.05,518.59
-59400,-7.3,205.341,518.93
-59300,-6.16,205.631,519.27
-59200,-5.36,205.921,519.61
-59100,-5.71,206.211,519.94
-59000,-5.9,206.502,520.28
-58900,-6.08,206.792,520.62
-58800,-4.89,207.082,520.82
-58700,-5.44,207.373,521.01
-58600,-4.83,207.663,521.2
-58500,-5.66,207.953,521.4
-58400,-4.92,208.243,521.59
-58300,-4.42,208.534,521.78
-58200,-5.28,208.824,521.98
-58100,-5.25,209.114,522.17
-58000,-5.97,209.404,522.37
-57900,-6.82,209.695,522.56
-57800,-6.95,209.985,522.66
-57700,-5.83,210.4,522.75
-57600,-6.43,211.532,522.85
-57500,-5.97,213.518,522.95
-57400,-7.79,215.504,523.04
-57300,-4.97,217.49,523.14
-57200,-5.2,219.476,523.24
-57100,-6.37,221.7,523.33
-57000,-6.83,221.115,523.43
-56900,-6.13,220.45,523.53
-56800,-7.18,219.785,523.55
-56700,-7.61,219.119,523.58
-56600,-6.64,218.454,523.6
-56500,-7.1,217.789,523.63
-56400,-6.63,217.124,523.65
-56300,-6.88,216.459,523.67
-56200,-7.29,215.794,523.7
-56100,-8.67,215.129,523.72
-56000,-8.38,214.464,523.75
-55900,-7.35,213.799,523.77
-55800,-8.33,213.133,523.72
-55700,-7.37,212.468,523.67
-55600,-6.81,211.803,523.63
-55500,-6.79,211.138,523.58
-55400,-6.59,210.473,523.53
-55300,-6.85,209.808,523.48
-55200,-6.04,209.143,523.43
-55100,-6.93,208.478,523.38
-55000,-6.14,207.813,523.33
-54900,-6.6,207.147,523.29
-54800,-7.39,206.482,523.19
-54700,-7.9,205.817,523.09
-54600,-6.79,205.152,523
-54500,-7.4,204.487,522.9
-54400,-6.9,203.822,522.8
-54300,-5.83,203.157,522.71
-54200,-5.66,202.492,522.61
-54100,-6.5,201.827,522.51
-54000,-6.25,201.162,522.41
-53900,-5.54,200.496,522.32
-53800,-6.66,199.831,522.22
-53700,-7.19,199.166,522.12
-53600,-6.3,198.501,522.03
-53500,-5.29,197.836,521.93
-53400,-4.95,197.171,521.83
-53300,-5.03,196.506,521.74
-53200,-6.18,195.841,521.64
-53100,-4.25,195.176,521.54
-53000,-6.82,194.51,521.45
-52900,-6.18,193.845,521.35
-52800,-6.11,193.18,521.2
-52700,-5.28,192.515,521.06
-52600,-5.97,191.85,520.91
-52500,-5.66,191.185,520.77
-52400,-6.32,190.4,520.62
-52300,-6.32,191.607,520.48
-52200,-6.23,193.079,520.33
-52100,-6.36,194.55,520.19
-52000,-5.97,196.022,520.04
-51900,-5.49,197.494,519.9
-51800,-6.11,198.966,519.73
-51700,-6.57,200.438,519.56
-51600,-5.98,201.909,519.39
-51500,-6.61,203.381,519.22
-51400,-6.77,204.853,519.05
-51300,-6.95,206.325,518.88
-51200,-7.38,207.797,518.71
-51100,-7.84,209.268,518.54
-51000,-6.69,210.74,518.37
-50900,-7.5,212.212,518.2
-50800,-7.48,213.684,518.06
-50700,-8.11,215.7,517.91
-50600,-7.17,215.337,517.77
-50500,-7.05,214.762,517.62
-50400,-7.5,214.186,517.47
-50300,-7.02,213.611,517.33
-50200,-6.96,213.035,517.18
-50100,-7.06,212.46,517.04
-50000,-7.49,211.884,516.89
-49900,-6.3,211.309,516.75
-49800,-7.7,210.733,516.58
-49700,-7.45,210.1,516.41
-49600,-6.75,207.764,516.24
-49500,-7.96,205.168,516.07
-49400,-8.39,202.573,515.9
-49300,-8.05,199.977,515.73
-49200,-8.17,197.381,515.56
-49100,-7.67,194.785,515.39
-49000,-6.54,192.19,515.22
-48900,-7.08,188.4,515.05
-48800,-8.32,188.432,514.93
-48700,-7.56,188.491,514.81
-48600,-7,188.551,514.69
-48500,-6.8,188.61,514.57
-48400,-6.8,188.669,514.45
-48300,-7.31,188.729,514.33
-48200,-8.55,188.788,514.21
-48100,-7.92,188.847,514.08
-48000,-8.94,188.906,513.96
-47900,-7.66,188.966,513.84
-47800,-6.27,189.025,513.7
-47700,-7.2,189.084,513.55
-47600,-6.73,189.144,513.41
-47500,-6.59,189.203,513.26
-47400,-6.64,189.262,513.12
-47300,-4.97,189.3,512.97
-47200,-6.8,190.002,512.83
-47100,-6.17,190.518,512.68
-47000,-6.44,191.034,512.53
-46900,-6.86,191.551,512.39
-46800,-6.58,192.067,512.24
-46700,-5.05,192.583,512.1
-46600,-5.64,193.099,511.95
-46500,-4.85,193.615,511.81
-46400,-5.7,194.131,511.66
-46300,-6.31,194.647,511.52
-46200,-5.24,195.164,511.37
-46100,-6.86,195.68,511.23
-46000,-4.25,196.196,511.08
-45900,-5.35,196.712,510.94
-45800,-5.44,197.228,510.82
-45700,-7.05,197.744,510.69
-45600,-6.9,198.261,510.57
-45500,-6.51,198.777,510.45
-45400,-6.59,199.293,510.33
-45300,-7,199.809,510.21
-45200,-6.62,200.325,510.09
-45100,-7.17,200.841,509.97
-45000,-7.65,201.358,509.85
-44900,-7.78,201.874,509.73
-44800,-7.92,202.39,509.6
-44700,-7.9,202.906,509.48
-44600,-8.3,203.422,509.36
-44500,-7.63,203.938,509.24
-44400,-8.04,204.455,509.12
-44300,-8.77,204.971,509
-44200,-8.31,205.487,508.88
-44100,-8.74,206.003,508.76
-44000,-8.02,206.519,508.64
-43900,-8.68,207.035,508.52
-43800,-7.22,207.552,508.42
-43700,-7.57,208.068,508.32
-43600,-8.06,208.584,508.22
-43500,-7.36,209.1,508.13
-43400,-7.93,209.1,508.03
-43300,-6.83,209.1,507.93
-43200,-6.83,209.1,507.84
-43100,-7.2,209.1,507.74
-43000,-7.07,209.1,507.64
-42900,-7.41,209.1,507.55
-42800,-7.61,209.1,507.45
-42700,-7.12,209.1,507.35
-42600,-7.77,209.1,507.26
-42500,-7.54,209.1,507.16
-42400,-8.18,209.1,507.06
-42300,-8.89,209.1,506.97
-42200,-9.04,209.1,506.87
-42100,-9.06,209.1,506.77
-42000,-8.74,209.1,506.67
-41900,-8.36,209.1,506.58
-41800,-8.22,209.1,506.48
-41700,-8.73,209.1,506.38
-41600,-8.83,209.1,506.29
-41500,-8.57,209.1,506.19
-41400,-7.58,209.1,506.09
-41300,-6.45,209.1,506
-41200,-8.58,209.1,505.9
-41100,-7.77,209.1,505.8
-41000,-8.15,209.1,505.71
-40900,-8.14,209.1,505.61
-40800,-8.82,209.1,505.56
-40700,-8.7,209.1,505.51
-40600,-8.89,209.1,505.46
-40500,-7.26,209.1,505.42
-40400,-7.19,209.1,505.37
-40300,-8.53,209.1,505.32
-40200,-7.59,209.1,505.27
-40100,-8.25,209.1,505.22
-40000,-8.12,209.1,505.17
-39900,-8.48,209.1,505.12
-39800,-9.24,209.1,505.08
-39700,-9.1,209.1,505.03
-39600,-9.02,209.1,504.98
-39500,-7.97,209.1,504.93
-39400,-7.97,209.1,504.88
-39300,-8.2,209.1,504.83
-39200,-8.05,209.1,504.79
-39100,-6.87,209.1,504.74
-39000,-6.46,209.1,504.69
-38900,-6.89,209.1,504.64
-38800,-7.18,209.1,504.59
-38700,-6.34,209.1,504.54
-38600,-6.39,209.1,504.5
-38500,-7.03,209.1,504.45
-38400,-7.28,209.1,504.4
-38300,-7.63,209.1,504.35
-38200,-7.13,209.1,504.3
-38100,-5.98,209.1,504.25
-38000,-7.23,209.1,504.2
-37900,-4.66,209.1,504.16
-37800,-6.41,209.1,504.13
-37700,-6.18,209.1,504.11
-37600,-7.18,209.1,504.08
-37500,-8.14,209.1,504.06
-37400,-7.91,208.99,504.04
-37300,-7.79,208.836,504.01
-37200,-7.89,208.682,503.99
-37100,-6.63,208.527,503.96
-37000,-8.17,208.373,503.94
-36900,-8.84,208.219,503.91
-36800,-7.95,208.064,503.87
-36700,-8.44,207.91,503.82
-36600,-8.05,207.756,503.77
-36500,-8.09,207.601,503.72
-36400,-7.84,207.447,503.67
-36300,-8.54,207.293,503.62
-36200,-9.07,207.138,503.58
-36100,-8.08,206.984,503.53
-36000,-7.97,206.83,503.48
-35900,-9.24,206.675,503.43
-35800,-8.68,206.521,503.36
-35700,-7.81,206.367,503.28
-35600,-8.52,206.212,503.21
-35500,-8.06,206.058,503.14
-35400,-8.18,205.904,503.07
-35300,-7.09,205.749,502.99
-35200,-8.41,205.595,502.92
-35100,-7.03,205.441,502.85
-35000,-8.04,205.3,502.78
-34900,-7.4,205.003,502.7
-34800,-8.48,204.73,502.56
-34700,-7.75,204.458,502.41
-34600,-7.39,204.185,502.27
-34500,-8.03,203.913,502.12
-34400,-9.08,203.64,501.98
-34300,-8.97,203.367,501.83
-34200,-8.53,203.095,501.69
-34100,-9.52,202.822,501.54
-34000,-9.53,202.55,501.4
-33900,-9.53,202.277,501.25
-33800,-8.77,202.004,501.11
-33700,-9.32,201.732,500.96
-33600,-8.14,201.459,500.81
-33500,-8.06,201.187,500.67
-33400,-7.48,200.914,500.52
-33300,-8.06,200.641,500.38
-33200,-7.93,200.369,500.23
-33100,-8.18,200.096,500.09
-33000,-9.25,199.824,499.94
-32900,-9.24,199.551,499.8
-32800,-9.31,199.278,499.58
-32700,-9.46,199.006,499.36
-32600,-9.16,198.733,499.14
-32500,-7.95,198.461,498.93
-32400,-7.78,198.188,498.71
-32300,-8.81,197.915,498.49
-32200,-8.64,197.643,498.27
-32100,-6.9,197.37,498.05
-32000,-7.07,197.098,497.84
-31900,-8.88,196.825,497.62
-31800,-7.5,196.552,497.33
-31700,-10.36,196.28,497.04
-31600,-9.87,196.007,496.75
-31500,-9.07,195.735,496.46
-31400,-9.42,195.462,496.17
-31300,-10.04,195.189,495.87
